word sentid sentpos wlen surp entropy entred
<unk> 277 2 5 5.460453033447266 8.779233932495117 1.0457735061645508
we 277 3 2 13.045454025268555 8.292825698852539 0.4864082336425781
had 277 4 3 6.034810543060303 9.617137908935547 0
steamed 277 5 7 18.556020736694336 9.396392822265625 0.22074508666992188
past 277 6 4 13.63005542755127 9.069106101989746 0.3272867202758789
barren 277 7 6 18.63982582092285 9.105610847473145 0
<unk> 277 8 5 5.5900726318359375 8.073946952819824 1.0316638946533203
Island 277 9 6 11.71675968170166 7.619400978088379 0.4545459747314453
in 277 10 2 4.7289934158325195 7.674225807189941 0
the 277 11 3 1.9490127563476562 8.925846099853516 0
<unk> 277 12 5 4.6977667808532715 11.63955020904541 0
Now 278 0 3 11.752304077148438 11.105680465698242 0
we 278 1 2 12.618595123291016 9.059120178222656 2.046560287475586
<unk> 278 2 5 5.824433326721191 9.556012153625488 0
<unk> 278 3 5 5.655146598815918 8.775650978088379 0.7803611755371094
for 278 4 3 6.23096227645874 8.382452011108398 0.39319896697998047
any 278 5 3 9.309757232666016 8.966011047363281 0
<unk> 278 6 5 5.902397632598877 9.764625549316406 0
of 278 7 2 4.675828456878662 8.181953430175781 1.582672119140625
land 278 8 4 11.315909385681152 8.816046714782715 0
in 278 9 2 5.576938629150391 9.775471687316895 0
the 278 10 3 1.9730125665664673 9.013449668884277 0.7620220184326172
<unk> 278 11 5 4.810989856719971 11.62654972076416 0
for 278 12 3 5.966008186340332 7.676704406738281 3.949845314025879
this 278 13 4 7.253794193267822 8.613361358642578 0
<unk> 278 14 5 4.949811935424805 12.415298461914062 0
<unk> 278 15 5 5.600972652435303 7.006069660186768 5.409228801727295
would 278 16 5 10.089151382446289 7.264545917510986 0
have 278 17 4 3.2864813804626465 8.242883682250977 0
to 278 18 2 6.939363956451416 9.1716947555542 0
stop 278 19 4 10.056971549987793 9.966599464416504 0
<unk> 278 20 5 6.019984245300293 9.489339828491211 0.47725963592529297
There 279 0 5 9.776484489440918 11.105679512023926 0
were 279 1 4 4.754293918609619 8.945512771606445 2.1601667404174805
gigantic 279 2 8 19.488943099975586 10.2354736328125 0
blisters 279 3 8 19.838598251342773 7.036098957061768 3.1993746757507324
and 279 4 3 4.159879207611084 7.739718914031982 0
rope 279 5 4 18.739675521850586 10.831818580627441 0
burns 279 6 5 13.522536277770996 8.279642105102539 2.5521764755249023
on 279 7 2 6.014413356781006 8.424267768859863 0
our 279 8 3 11.493611335754395 8.8351411819458 0
<unk> 279 9 5 4.868098258972168 11.995473861694336 0
our 279 10 3 16.16147232055664 6.605469226837158 5.390004634857178
muscles 279 11 7 17.134103775024414 8.489745140075684 0
were 279 12 4 8.237853050231934 7.06643009185791 1.4233150482177734
hot 279 13 3 14.050027847290039 10.545690536499023 0
wires 279 14 5 18.495922088623047 7.378585338592529 3.167105197906494
of 279 15 2 4.334939002990723 7.352934837341309 0.025650501251220703
<unk> 279 16 5 5.262038230895996 9.071110725402832 0
<unk> 280 0 5 3.887239933013916 11.105680465698242 0
was 280 1 3 5.715879440307617 8.904793739318848 2.2008867263793945
<unk> 280 2 5 5.536769866943359 10.201496124267578 0
<unk> 280 3 5 7.211703300476074 7.576606750488281 2.624889373779297
The 281 0 3 5.230093955993652 11.105680465698242 0
big 281 1 3 14.596976280212402 11.67659854888916 0
man 281 2 3 10.671278953552246 10.65242862701416 1.024169921875
with 281 3 4 6.568912982940674 9.073719024658203 1.578709602355957
the 281 4 3 2.028430223464966 9.194348335266113 0
<unk> 281 5 5 5.007040977478027 11.65276050567627 0
hair 281 6 4 14.638819694519043 8.940592765808105 2.712167739868164
<unk> 281 7 5 5.731096267700195 8.219606399536133 0.7209863662719727
<unk> 281 8 5 5.3969807624816895 8.17672061920166 0.042885780334472656
his 281 9 3 9.267024993896484 8.063456535339355 0.11326408386230469
words 281 10 5 10.993110656738281 12.069831848144531 0
sounded 281 11 7 16.319475173950195 9.9653902053833 2.1044416427612305
as 281 12 2 7.2537522315979 9.736740112304688 0.22865009307861328
if 281 13 2 8.583502769470215 8.299224853515625 1.4375152587890625
they 281 14 4 7.808068752288818 10.181325912475586 0
were 281 15 4 5.5260186195373535 9.868849754333496 0.31247615814208984
in 281 16 2 6.021522045135498 10.171523094177246 0
the 281 17 3 2.340090751647949 9.486641883850098 0.6848812103271484
<unk> 281 18 5 4.8050737380981445 11.63912296295166 0
<unk> 281 19 5 6.06274938583374 7.894130229949951 3.744992733001709
which 281 20 5 9.783499717712402 7.196647644042969 0.6974825859069824
I 281 21 1 8.806760787963867 9.761249542236328 0
<unk> 281 22 5 5.818938255310059 9.610605239868164 0.15064430236816406
having 281 23 6 12.930697441101074 8.497780799865723 1.1128244400024414
studied 281 24 7 12.008194923400879 10.303739547729492 0
the 281 25 3 5.035797119140625 8.437196731567383 1.8665428161621094
dialect 281 26 7 16.91671371459961 11.796089172363281 0
in 281 27 2 4.971900463104248 8.65092658996582 3.145162582397461
my 281 28 2 10.95389175415039 8.851033210754395 0
Anthropology 281 29 12 18.749868392944336 12.293155670166016 0
<unk> 281 30 5 6.324963092803955 6.3964762687683105 5.896679401397705
class 281 31 5 13.435086250305176 6.8538689613342285 0
at 281 32 2 7.702374458312988 6.770490646362305 0.08337831497192383
the 281 33 3 1.8215503692626953 8.578241348266602 0
University 281 34 10 9.306814193725586 11.627306938171387 0
of 281 35 2 2.863823652267456 7.669735431671143 3.957571506500244
<unk> 281 36 5 5.2879486083984375 8.60303020477295 0
He 282 0 2 7.521772861480713 11.105680465698242 0
then 282 1 4 7.574347972869873 8.601851463317871 2.503829002380371
said 282 2 4 7.812008380889893 8.979559898376465 0
something 282 3 9 13.83035659790039 9.247600555419922 0
which 282 4 5 9.095430374145508 9.736741065979004 0
struck 282 5 6 12.79036808013916 9.80308723449707 0
a 282 6 1 5.0047607421875 9.735530853271484 0.06755638122558594
chord 282 7 5 13.894227981567383 11.600869178771973 0
in 282 8 2 5.34606409072876 9.97604751586914 1.624821662902832
my 282 9 2 11.003273963928223 9.336738586425781 0.6393089294433594
<unk> 282 10 5 4.901233196258545 12.327779769897461 0
<unk> 282 11 5 5.929377555847168 7.435227394104004 4.892552375793457
help 282 12 4 14.61069107055664 7.557366371154785 0
us 282 13 2 14.918207168579102 8.30948543548584 0
if 282 14 2 10.607952117919922 9.470399856567383 0
<unk> 282 15 5 5.223586559295654 9.866986274719238 0
near 282 16 4 10.899686813354492 8.365232467651367 1.501753807067871
the 282 17 3 2.011301040649414 9.064996719360352 0
island 282 18 6 9.132542610168457 11.622903823852539 0
of 282 19 2 3.049750566482544 7.509363651275635 4.113540172576904
<unk> 282 20 5 5.183660984039307 8.892646789550781 0
<unk> 283 0 5 3.887239933013916 11.105680465698242 0
be 283 1 2 11.17595386505127 8.904793739318848 2.2008867263793945
in 283 2 2 5.819155216217041 10.161266326904297 0
real 283 3 4 12.279178619384766 9.40058422088623 0.7606821060180664
trouble 283 4 7 14.742313385009766 11.34798812866211 0
<unk> 283 5 5 6.213703155517578 7.739933490753174 3.6080546379089355
<unk> 284 0 5 3.887239933013916 11.105680465698242 0
rather 284 1 6 12.197501182556152 8.904792785644531 2.200887680053711
keep 284 2 4 14.760772705078125 9.719797134399414 0
<unk> 284 3 5 5.953146934509277 9.577262878417969 0.1425342559814453
-- 284 4 2 19.453758239746094 8.48195743560791 1.0953054428100586
or 284 5 2 9.035938262939453 9.567678451538086 0
<unk> 284 6 5 5.601199626922607 10.679769515991211 0
I 284 7 1 10.153288841247559 8.02386474609375 2.655904769897461
was 284 8 3 7.181248188018799 9.624258041381836 0
puzzled 284 9 7 16.892066955566406 10.355624198913574 0
by 284 10 2 3.7224602699279785 6.189182281494141 4.166441917419434
the 284 11 3 2.127974510192871 9.297052383422852 0
<unk> 284 12 5 4.768138408660889 11.652092933654785 0
then 284 13 4 11.774085998535156 8.395797729492188 3.2562952041625977
I 284 14 1 10.320491790771484 9.873834609985352 0
recalled 284 15 8 15.478851318359375 8.838261604309082 1.0355730056762695
the 284 16 3 4.489636421203613 9.815051078796387 0
voice 284 17 5 11.4358491897583 11.703479766845703 0
of 284 18 2 2.894820213317871 8.535369873046875 3.168109893798828
mild 284 19 4 17.587787628173828 9.086249351501465 0
Professor 284 20 9 15.440756797790527 11.163043022155762 0
Howard 284 21 6 15.331732749938965 7.7292094230651855 3.433833599090576
<unk> 284 22 5 5.897188663482666 7.475360870361328 0.2538485527038574
three 284 23 5 13.13170337677002 7.3148417472839355 0.16051912307739258
years 284 24 5 8.712841987609863 8.14245891571045 0
ago 284 25 3 13.663435935974121 7.006463050842285 1.135995864868164
in 284 26 2 4.595640659332275 6.984826564788818 0.021636486053466797
a 284 27 1 3.971576690673828 8.613504409790039 0
university 284 28 10 13.305147171020508 11.592455863952637 0
lecture 284 29 7 17.23116111755371 9.956007957458496 1.6364479064941406
on 284 30 2 6.614349365234375 7.860068321228027 2.0959396362304688
primitive 284 31 9 15.009374618530273 8.376046180725098 0
<unk> 284 32 5 6.101714611053467 6.419918537139893 1.956127643585205
He 285 0 2 7.521772861480713 11.105680465698242 0
had 285 1 3 4.523337364196777 8.601851463317871 2.503829002380371
been 285 2 4 3.958794355392456 9.325276374816895 0
speaking 285 3 8 14.69017505645752 9.600147247314453 0
of 285 4 2 5.858365535736084 8.167445182800293 1.4327020645141602
this 285 5 4 7.444185256958008 9.227649688720703 0
<unk> 285 6 5 5.137296676635742 12.16879940032959 0
<unk> 285 7 5 5.439438343048096 8.12869644165039 4.040102958679199
when 285 8 4 9.546573638916016 7.823894023895264 0.30480241775512695
the 285 9 3 3.038074493408203 10.340373992919922 0
islands 285 10 7 11.959846496582031 11.772099494934082 0
were 285 11 4 7.5936970710754395 8.612655639648438 3.1594438552856445
under 285 12 5 9.408645629882812 10.321112632751465 0
German 285 13 6 10.712904930114746 9.328723907470703 0.9923887252807617
mandate 285 14 7 17.604021072387695 10.4077787399292 0
before 285 15 6 9.43077564239502 7.741193771362305 2.6665849685668945
World 285 16 5 11.47529411315918 10.1463041305542 0
War 285 17 3 11.065597534179688 8.407248497009277 1.7390556335449219
<unk> 285 18 5 5.894778251647949 7.545004367828369 0.8622441291809082
Europeans 285 19 9 19.587879180908203 7.397966384887695 0.14703798294067383
gave 285 20 4 11.759210586547852 7.412314414978027 0
<unk> 285 21 5 5.712703227996826 9.863381385803223 0
a 285 22 1 8.71729564666748 7.680588245391846 2.182793140411377
wide 285 23 4 9.368407249450684 11.659862518310547 0
<unk> 285 24 5 6.103675842285156 9.519970893859863 2.1398916244506836
The 286 0 3 5.230093955993652 11.105680465698242 0
place 286 1 5 15.42116928100586 11.67659854888916 0
is 286 2 2 5.489891052246094 9.166869163513184 2.5097293853759766
inhabited 286 3 9 13.176329612731934 9.814793586730957 0
by 286 4 2 3.6251139640808105 6.449883937835693 3.3649096488952637
several 286 5 7 8.564501762390137 8.965469360351562 0
hundred 286 6 7 12.384465217590332 12.339879989624023 0
<unk> 286 7 5 5.758980751037598 9.56620979309082 2.773670196533203
women 286 8 5 13.295334815979004 8.38601016998291 1.1801996231079102
who 286 9 3 9.0203218460083 8.169291496276855 0.2167186737060547
are 286 10 3 6.9471917152404785 8.367650032043457 0
<unk> 286 11 5 5.553293704986572 10.112338066101074 0
of 286 12 2 4.784083843231201 7.147001266479492 2.965336799621582
the 286 13 3 2.018588066101074 9.103180885314941 0
Twentieth 286 14 9 18.548912048339844 11.663713455200195 0
Century 286 15 7 16.194313049316406 7.83223295211792 3.8314805030822754
-- 286 16 2 20.412240982055664 7.382514953613281 0.44971799850463867
stone 286 17 5 13.922584533691406 9.59720230102539 0
age 286 18 3 14.046549797058105 7.773499488830566 1.8237028121948242
<unk> 286 19 5 5.913761138916016 7.549484729766846 0.2240147590637207
who 286 20 3 9.221659660339355 7.268359661102295 0.2811250686645508
live 286 21 4 12.639595031738281 8.30986499786377 0
in 286 22 2 4.3987908363342285 9.082118034362793 0
an 286 23 2 7.014170169830322 9.001017570495605 0.0811004638671875
<unk> 286 24 5 4.898001194000244 12.129819869995117 0
<unk> 286 25 5 6.402312755584717 6.862374782562256 5.267445087432861
society 286 26 7 14.663049697875977 6.6818108558654785 0.18056392669677734
which 286 27 5 9.506109237670898 7.547525882720947 0
is 286 28 2 5.414331912994385 9.890947341918945 0
<unk> 286 29 5 5.77033805847168 9.646437644958496 0.24450969696044922
I 286 30 1 12.300898551940918 5.80344295501709 3.8429946899414062
<unk> 286 31 5 5.706737518310547 9.37950611114502 0
<unk> 286 32 5 5.94187593460083 6.912552356719971 2.466953754425049
the 286 33 3 9.191573143005371 7.0802321434021 0
<unk> 286 34 5 4.588449478149414 11.724745750427246 0
voice 286 35 5 13.533007621765137 7.811872482299805 3.9128732681274414
of 286 36 2 3.38901948928833 7.456142902374268 0.3557295799255371
a 286 37 1 4.105131149291992 8.87011432647705 0
<unk> 286 38 5 4.4484100341796875 11.492023468017578 0
Bobby 286 39 5 17.896526336669922 8.888595581054688 2.6034278869628906
<unk> 286 40 5 4.8120927810668945 10.71717357635498 0
<unk> 286 41 5 5.013679504394531 8.216902732849121 2.5002708435058594
how 286 42 3 13.462252616882324 7.154483318328857 1.0624194145202637
do 286 43 2 12.429227828979492 9.827585220336914 0
they 286 44 4 12.568693161010742 10.093589782714844 0
<unk> 286 45 5 5.843219757080078 10.038898468017578 0.054691314697265625
Dr. 286 46 3 15.396319389343262 8.02502727508545 2.013871192932129
<unk> 286 47 5 5.212120532989502 9.687760353088379 0
<unk> 287 0 5 3.887239933013916 11.105680465698242 0
sure 287 1 4 16.13374137878418 8.904792785644531 2.200887680053711
that 287 2 4 5.995696544647217 9.246070861816406 0
males 287 3 5 14.166214942932129 9.079841613769531 0.166229248046875
have 287 4 4 9.106610298156738 9.920260429382324 0
something 287 5 9 11.6112060546875 9.441356658935547 0.47890377044677734
to 287 6 2 3.024841070175171 8.213849067687988 1.2275075912475586
do 287 7 2 7.843408584594727 9.684995651245117 0
with 287 8 4 8.697677612304688 9.867326736450195 0
that 287 9 4 7.634330749511719 9.020129203796387 0.8471975326538086
<unk> 287 10 5 6.253444194793701 9.396286010742188 0
There 287 11 5 15.466139793395996 8.974874496459961 0.42141151428222656
had 287 12 3 8.115068435668945 8.880887031555176 0.09398746490478516
been 287 13 4 3.707831382751465 9.43712329864502 0
classroom 287 14 9 19.58458709716797 9.696553230285645 0
<unk> 287 15 5 7.682861804962158 6.7364020347595215 2.960151195526123
which 287 16 5 9.809898376464844 7.335848331451416 0
quickly 287 17 7 12.321017265319824 9.762407302856445 0
subsided 287 18 8 18.358259201049805 9.364357948303223 0.39804935455322266
as 287 19 2 6.29996919631958 7.427736759185791 1.9366211891174316
Professor 287 20 9 18.00266456604004 8.304393768310547 0
<unk> 287 21 5 5.6653923988342285 8.572980880737305 0
said 287 22 4 11.512792587280273 6.621611595153809 1.951369285583496
<unk> 287 23 5 5.2662506103515625 9.679808616638184 0
<unk> 287 24 5 5.410399913787842 6.706115245819092 2.973693370819092
see 287 25 3 15.907782554626465 6.45536470413208 0.2507505416870117
your 287 26 4 13.948670387268066 9.401638984680176 0
<unk> 287 27 5 5.784433364868164 9.369979858398438 0.03165912628173828
<unk> 287 28 5 5.3815388679504395 6.566884994506836 2.8030948638916016
Of 288 0 2 11.32268238067627 11.105680465698242 0
<unk> 288 1 5 5.1608147621154785 9.158952713012695 1.9467277526855469
males 288 2 5 14.996394157409668 7.910964488983154 1.247988224029541
play 288 3 4 12.537956237792969 8.950858116149902 0
a 288 4 1 7.019253253936768 8.521601676940918 0.4292564392089844
role 288 5 4 9.736783981323242 11.715248107910156 0
<unk> 288 6 5 6.074970722198486 8.509294509887695 3.205953598022461
but 288 7 3 9.72686767578125 8.03819751739502 0.4710969924926758
believe 288 8 7 11.489808082580566 9.617684364318848 0
me 288 9 2 12.010156631469727 9.643866539001465 0
when 288 10 4 9.223716735839844 9.685857772827148 0
I 288 11 1 9.359559059143066 10.257711410522461 0
say 288 12 3 14.16496753692627 10.470598220825195 0
you 288 13 3 11.415054321289062 9.565789222717285 0.9048089981079102
<unk> 288 14 5 5.957730293273926 9.538264274597168 0.027524948120117188
enjoy 288 15 5 17.596282958984375 8.139861106872559 1.3984031677246094
yourself 288 16 8 17.22779083251953 9.573446273803711 0
one 288 17 3 9.661872863769531 9.090675354003906 0.4827709197998047
bit 288 18 3 15.373347282409668 9.505691528320312 0
on 288 19 2 6.217538833618164 8.89653491973877 0.609156608581543
<unk> 288 20 5 5.294032573699951 8.550567626953125 0.34596729278564453
<unk> 289 0 5 3.887239933013916 11.105680465698242 0
you 289 1 3 12.453968048095703 8.904792785644531 2.200887680053711
<unk> 289 2 5 5.788016319274902 9.777554512023926 0
live 289 3 4 13.123152732849121 8.747970581054688 1.0295839309692383
<unk> 289 4 5 5.70560884475708 9.175440788269043 0
for 289 5 3 6.151141166687012 8.598583221435547 0.5768575668334961
the 289 6 3 1.9375693798065186 8.908961296081543 0
females 289 7 7 15.22115421295166 11.674193382263184 0
either 289 8 6 15.714006423950195 8.47803020477295 3.1961631774902344
drive 289 9 5 14.72127628326416 9.276270866394043 0
the 289 10 3 4.725440979003906 9.018460273742676 0.2578105926513672
men 289 11 3 10.479240417480469 11.663381576538086 0
<unk> 289 12 5 6.260537147521973 8.444470405578613 3.2189111709594727
seized 289 13 6 15.556960105895996 7.728355407714844 0.7161149978637695
from 289 14 4 6.754006385803223 8.383955955505371 0
neighboring 289 15 11 15.28388500213623 8.856154441833496 0
islands 289 16 7 14.751551628112793 8.241236686706543 0.6149177551269531
back 289 17 4 11.248522758483887 7.543895244598389 0.6973414421081543
to 289 18 2 4.261288642883301 7.594485759735107 0
their 289 19 5 6.982419490814209 9.667251586914062 0
boats 289 20 5 12.846023559570312 12.169648170471191 0
after 289 21 5 9.069341659545898 8.062897682189941 4.10675048828125
<unk> 289 22 5 5.169256210327148 8.944075584411621 0
them 289 23 4 11.587987899780273 7.2934112548828125 1.6506643295288086
for 289 24 3 6.055657386779785 8.641159057617188 0
<unk> 289 25 5 5.21279239654541 8.846413612365723 0
<unk> 289 26 5 5.5443291664123535 7.1649322509765625 1.6814813613891602
or 289 27 2 8.323769569396973 6.793034076690674 0.37189817428588867
they 289 28 4 9.169939041137695 10.456645965576172 0
destroy 289 29 7 14.126415252685547 10.271219253540039 0.1854267120361328
them 289 30 4 9.307598114013672 10.243042945861816 0.028176307678222656
by 289 31 2 5.8947038650512695 8.095170974731445 2.147871971130371
<unk> 289 32 5 5.1344218254089355 8.91169548034668 0
but 289 33 3 9.219450950622559 7.006119251251221 1.905576229095459
ingenious 289 34 9 19.50888442993164 9.67176342010498 0
<unk> 289 35 5 5.585813999176025 9.722558975219727 0
In 290 0 2 6.475118637084961 11.105680465698242 0
<unk> 290 1 5 5.0996174812316895 9.14240550994873 1.9632749557495117
one 290 2 3 11.149234771728516 7.625983238220215 1.5164222717285156
important 290 3 9 12.354771614074707 9.031686782836914 0
aspect 290 4 6 15.315834999084473 9.175354957580566 0
of 290 5 2 4.1511030197143555 7.954656600952148 1.220698356628418
their 290 6 5 6.76509952545166 8.988519668579102 0
very 290 7 4 11.209944725036621 11.968099594116211 0
religion 290 8 8 13.194340705871582 11.64620304107666 0.3218965530395508
is 290 9 2 6.675106048583984 8.174664497375488 3.471538543701172
the 290 10 3 3.6847074031829834 9.766684532165527 0
<unk> 290 11 5 5.577123641967773 11.754290580749512 0
of 290 12 2 3.044160842895508 8.378320693969727 3.375969886779785
<unk> 290 13 5 5.2319016456604 8.867576599121094 0
<unk> 290 14 5 5.194448947906494 7.561169147491455 1.3064074516296387
think 290 15 5 15.015543937683105 7.175568103790283 0.3856010437011719
I 290 16 1 10.004819869995117 9.459817886352539 0
know 290 17 4 11.457902908325195 9.578861236572266 0
what 290 18 4 10.853667259216309 9.823041915893555 0
you 290 19 3 11.18135929107666 9.242499351501465 0.5805425643920898
<unk> 290 20 5 5.869203567504883 8.89902400970459 0.343475341796875
<unk> 290 21 5 5.4257330894470215 7.816309928894043 1.0827140808105469
I 290 22 1 10.173335075378418 7.6586737632751465 0.15763616561889648
<unk> 290 23 5 5.505997180938721 9.529227256774902 0
<unk> 290 24 5 5.242764472961426 7.809135913848877 1.7200913429260254
know 290 25 4 14.380850791931152 7.617231369018555 0.19190454483032227
something 290 26 9 13.208465576171875 9.215638160705566 0
about 290 27 5 9.19772720336914 9.532362937927246 0
<unk> 290 28 5 5.735199928283691 9.859399795532227 0
<unk> 291 0 5 3.887239933013916 11.105679512023926 0
hope 291 1 4 15.95764446258545 8.904792785644531 2.2008867263793945
we 291 2 2 12.65762996673584 8.917339324951172 0
come 291 3 4 10.841084480285645 9.637922286987305 0
to 291 4 2 3.2817773818969727 8.20753002166748 1.4303922653198242
a 291 5 1 4.743687629699707 9.623488426208496 0
safer 291 6 5 18.34239387512207 11.835824012756348 0
<unk> 291 7 5 5.899937629699707 10.270811080932617 1.5650129318237305
But 291 8 3 19.036867141723633 8.29185676574707 1.9789543151855469
we 291 9 2 11.573431015014648 9.112683296203613 0
<unk> 291 10 5 5.744482040405273 9.76425552368164 0
Three 292 0 5 11.36264705657959 11.105679512023926 0
hours 292 1 5 12.109166145324707 9.825007438659668 1.2806720733642578
<unk> 292 2 5 5.356340408325195 8.563779830932617 1.2612276077270508
while 292 3 5 10.299416542053223 8.27279281616211 0.2909870147705078
we 292 4 2 10.846878051757812 10.431325912475586 0
were 292 5 4 5.817584037780762 9.527565956115723 0.9037599563598633
<unk> 292 6 5 5.687622547149658 10.154850959777832 0
<unk> 292 7 5 6.764326572418213 7.815817832946777 2.3390331268310547
a 292 8 1 8.267065048217773 8.015722274780273 0
dot 292 9 3 17.117063522338867 11.696542739868164 0
of 292 10 2 3.6297755241394043 10.241739273071289 1.454803466796875
land 292 11 4 11.090858459472656 9.239224433898926 1.0025148391723633
came 292 12 4 12.000123977661133 10.011353492736816 0
into 292 13 4 8.667795181274414 9.244609832763672 0.7667436599731445
<unk> 292 14 5 5.225762367248535 8.907812118530273 0.33679771423339844
The 293 0 3 5.230093955993652 11.105680465698242 0
first 293 1 5 5.66046142578125 11.67659854888916 0
<unk> 293 2 5 6.327150821685791 10.509918212890625 1.1666803359985352
of 293 3 2 3.6457536220550537 9.157479286193848 1.3524389266967773
the 293 4 3 2.0765929222106934 9.284717559814453 0
machine 293 5 7 12.334729194641113 11.675382614135742 0
<unk> 293 6 5 5.820227146148682 10.442170143127441 1.2332124710083008
at 293 7 2 6.961684226989746 8.83496379852295 1.6072063446044922
<unk> 293 8 5 5.186366081237793 8.963852882385254 0
in 293 9 2 5.009727478027344 7.882053375244141 1.0817995071411133
the 293 10 3 1.9550825357437134 8.933740615844727 0
<unk> 293 11 5 4.752987384796143 11.64905071258545 0
<unk> 293 12 5 6.11030912399292 7.711036682128906 3.938014030456543
around 293 13 6 10.83571720123291 6.929807662963867 0.7812290191650391
me 293 14 2 11.073948860168457 9.07473373413086 0
the 293 15 3 5.9305925369262695 7.873697280883789 1.2010364532470703
varied 293 16 6 16.916950225830078 11.78001594543457 0
voices 293 17 6 14.992910385131836 9.74080753326416 2.03920841217041
and 293 18 3 4.5793776512146 8.013964653015137 1.7268428802490234
faces 293 19 5 14.801539421081543 10.936768531799316 0
of 293 20 2 4.41691255569458 8.281044960021973 2.6557235717773438
<unk> 293 21 5 5.191901683807373 8.913208961486816 0
<unk> 293 22 5 5.377099514007568 7.541776180267334 1.3714327812194824
exactly 293 23 7 17.1041202545166 7.107837200164795 0.43393898010253906
like 293 24 4 10.723167419433594 9.486785888671875 0
last 293 25 4 12.387157440185547 9.803716659545898 0
<unk> 293 26 5 5.980806827545166 9.647358894348145 0.1563577651977539
The 293 27 3 10.780893325805664 7.093593597412109 2.553765296936035
young 293 28 5 11.244084358215332 11.676909446716309 0
man 293 29 3 10.131166458129883 11.570877075195312 0.1060323715209961
spoke 293 30 5 15.307735443115234 7.850711345672607 3.720165729522705
steadily 293 31 8 16.069053649902344 7.682962417602539 0.16774892807006836
<unk> 293 32 5 5.133292198181152 10.744745254516602 0
but 293 33 3 9.543002128601074 6.891161918640137 3.853583335876465
all 293 34 3 8.92247486114502 9.664300918579102 0
at 293 35 2 7.638523578643799 9.959689140319824 0
once 293 36 4 12.51429271697998 8.936059951782227 1.0236291885375977
he 293 37 2 8.351972579956055 10.62343692779541 0
looked 293 38 6 10.595888137817383 8.36921501159668 2.2542219161987305
<unk> 293 39 5 6.051159381866455 9.562743186950684 0
<unk> 293 40 5 5.931212425231934 7.41962194442749 2.1431212425231934
The 294 0 3 5.230093955993652 11.105680465698242 0
<unk> 294 1 5 4.0166473388671875 11.67659854888916 0
man 294 2 3 12.173480987548828 9.458771705627441 2.2178268432617188
said 294 3 4 10.925588607788086 9.002795219421387 0.4559764862060547
over 294 4 4 9.130532264709473 9.170467376708984 0
and 294 5 3 5.7211384773254395 9.81763744354248 0
<unk> 294 6 5 4.963591575622559 10.718900680541992 0
<unk> 294 7 5 5.535661220550537 8.776779174804688 1.9421215057373047
did 294 8 3 10.793061256408691 8.241171836853027 0.5356073379516602
I 294 9 1 10.890690803527832 7.150906562805176 1.0902652740478516
come 294 10 4 14.282901763916016 9.56038761138916 0
<unk> 294 11 5 6.01519250869751 9.443603515625 0.11678409576416016
why 294 12 3 14.823089599609375 8.309921264648438 1.1336822509765625
did 294 13 3 11.084101676940918 9.80159854888916 0
I 294 14 1 10.891417503356934 7.217630863189697 2.583967685699463
come 294 15 4 14.120434761047363 9.144027709960938 0
<unk> 294 16 5 5.989358901977539 9.472295761108398 0
Then 294 17 4 18.760835647583008 8.055930137634277 1.416365623474121
he 294 18 2 9.835090637207031 8.046391487121582 0.009538650512695312
was 294 19 3 3.1482625007629395 8.537138938903809 0
<unk> 294 20 5 5.70350456237793 10.014315605163574 0
Amid 295 0 4 16.067157745361328 11.105679512023926 0
the 295 1 3 5.106029033660889 9.144448280334473 1.9612312316894531
<unk> 295 2 5 4.948244094848633 11.74007511138916 0
of 295 3 2 3.0845038890838623 8.79599666595459 2.9440784454345703
small 295 4 5 11.156606674194336 8.97718334197998 0
arms 295 5 4 13.721969604492188 9.824084281921387 0
and 295 6 3 4.549884796142578 8.589231491088867 1.2348527908325195
automatic 295 7 9 15.952563285827637 11.149654388427734 0
<unk> 295 8 5 5.745007038116455 10.35673713684082 0.7929172515869141
I 295 9 1 10.311025619506836 8.32973575592041 2.02700138092041
heard 295 10 5 14.272595405578613 9.731285095214844 0
the 295 11 3 4.778956890106201 9.546356201171875 0.18492889404296875
thumping 295 12 8 18.38103675842285 11.698986053466797 0
of 295 13 2 3.773866891860962 10.881897926330566 0.8170881271362305
<unk> 295 14 5 4.97620153427124 9.538985252380371 1.3429126739501953
Then 296 0 4 12.711936950683594 11.105680465698242 0
the 296 1 3 4.539805889129639 9.448819160461426 1.6568613052368164
lights 296 2 6 18.17926597595215 11.853514671325684 0
went 296 3 4 11.807576179504395 10.08978271484375 1.7637319564819336
<unk> 296 4 5 5.896642684936523 9.73382568359375 0.35595703125
This 297 0 4 8.413970947265625 11.105680465698242 0
was 297 1 3 6.52822208404541 11.767864227294922 0
my 297 2 2 11.065455436706543 10.21604061126709 1.551823616027832
second 297 3 6 9.998641967773438 11.432665824890137 0
day 297 4 3 12.052560806274414 9.630775451660156 1.8018903732299805
in 297 5 2 4.3215203285217285 8.098471641540527 1.532303810119629
<unk> 297 6 5 5.2422261238098145 9.074448585510254 0
the 297 7 3 6.685388088226318 7.551610946655273 1.5228376388549805
administrative 297 8 14 14.474632263183594 11.763747215270996 0
capital 297 9 7 12.471816062927246 9.210426330566406 2.55332088470459
of 297 10 2 3.3849267959594727 8.067253112792969 1.1431732177734375
<unk> 297 11 5 5.1510748863220215 9.0039701461792 0
and 297 12 3 4.046687126159668 7.620474338531494 1.383495807647705
