,code,mean_rt,word,surprisal
880,18701,295.4,of,1.34957
882,18703,452.1405263157895,but,11.1165
883,18704,373.8857142857143,he,8.31275
885,18706,292.4195,in,6.13413
887,18708,280.49523809523805,with,7.66525
888,18709,278.7033333333334,his,5.5126
890,18711,325.1965,and,4.34754
892,18713,371.5695238095238,and,6.46461
894,18715,463.5609523809524,indifference,17.4105
895,18716,347.2166666666667,to,3.54835
896,18717,346.6119047619048,risking,17.9537
897,18718,356.03190476190474,or,8.86325
900,18721,338.48,a,10.1286
903,18724,361.7309523809524,He,5.6328
904,18725,307.5057142857143,was,4.8669
905,18726,302.5104761904762,also,7.13545
906,18727,280.37666666666667,at,10.7438
907,18728,279.13142857142856,this,6.61814
909,18730,341.937619047619,although,14.5276
910,18731,290.4085714285714,not,11.0408
911,18732,287.25380952380954,so,7.12663
913,18734,354.85285714285715,in,5.99838
914,18735,414.8090476190476,high,13.8346
915,18736,337.085,politics,14.2573
916,18737,314.3485714285714,and,6.96339
917,18738,311.63190476190476,the,4.5622
919,18740,337.32761904761907,as,7.91498
921,18742,344.43857142857144,and,4.54236
923,18744,338.6195238095238,the,6.16037
924,18745,398.35,most,8.8704
925,18746,352.5828571428571,powerful,8.92844
926,18747,302.1657142857143,and,4.66709
927,18748,353.43571428571425,most,9.36565
928,18749,367.79857142857145,dangerous,11.0794
929,18750,278.5195238095238,mob,17.4305
930,18751,293.8857142857143,leader,12.8466
931,18752,274.45476190476194,in,4.07472
932,18753,254.1242857142857,the,2.36755
933,18754,265.08190476190475,Chicago,12.1494
935,18756,363.2038095238095,the,6.52863
940,20002,316.21214285714285,back,10.9237
941,20003,281.36285714285714,and,4.88343
942,20004,391.515,customers,11.619
943,20005,347.99642857142857,hastily,16.7883
944,20006,325.65000000000003,vacated,16.0842
945,20007,342.9871428571428,their,10.0779
946,20008,294.56714285714287,tables,15.4138
947,20009,275.34785714285715,as,8.43157
948,20010,236.55785714285713,the,4.02566
949,20011,252.11714285714285,tall,17.2678
950,20012,360.79,young,13.5453
953,20015,267.785,pushed,14.0586
954,20016,280.23,open,12.8836
955,20017,256.8771428571428,the,4.74283
956,20018,283.06357142857144,swing,16.8635
957,20019,261.9842857142857,doors,15.0373
958,20020,251.40714285714284,and,6.51243
959,20021,240.8457142857143,walked,15.2557
960,20022,289.7214285714286,towards,16.4624
961,20023,241.39071428571427,the,7.23425
963,20025,256.55,Only,9.80304
964,20026,222.93142857142857,Blue,16.2925
966,20028,309.86785714285713,and,5.48786
967,20029,232.91214285714287,his,7.28809
968,20030,239.8957142857143,gang,17.4952
969,20031,298.51000000000005,stayed,15.1546
970,20032,286.5435714285714,where,11.7837
971,20033,265.64785714285716,they,5.01782
973,20035,293.89142857142855,Blue,14.6762
975,20037,270.7885714285714,was,9.00098
976,20038,325.1478571428571,slumped,16.5201
977,20039,371.2292857142857,with,8.34993
978,20040,295.92785714285714,his,6.26318
979,20041,241.32,back,12.567
980,20042,248.67857142857142,against,8.78544
981,20043,235.6314285714286,the,2.13128
984,20046,305.8757142857143,supporting,14.4183
985,20047,304.7478571428572,his,6.42282
986,20048,288.9642857142857,massive,14.9608
988,20050,300.8784615384615,He,5.6328
990,20052,291.1007142857143,at,7.86494
991,20053,255.33428571428573,the,2.11099
992,20054,305.9157142857143,stranger,18.1718
993,20055,289.5571428571429,as,8.24676
994,20056,260.2578571428572,the,4.02566
995,20057,275.7707142857143,distance,14.9956
996,20058,274.5142857142857,between,5.54835
997,20059,272.2907142857143,them,8.92684
1000,20062,254.5142857142857,when,10.0084
1001,20063,292.89285714285717,did,11.5577
1002,20064,306.4692857142857,they,8.71739
1003,20065,243.18928571428572,allow,15.0622
1005,20067,464.83769230769235,kids,14.729
1006,20068,304.9714285714286,into,9.64526
1007,20069,275.4657142857143,the,2.33354
1009,20071,300.82142857142856,bars,15.7234
1010,20072,351.295,of,7.04607
1011,20073,276.38642857142855,this,6.96085
1014,20076,327.66285714285715,he,13.2847
1017,20079,273.36785714285713,to,6.60467
1018,20080,227.88642857142855,me,10.5547
1019,20081,244.42285714285714,I,11.7312
1021,20083,249.99214285714285,remember,14.8492
1023,20085,327.61785714285713,any,12.2238
1024,20086,270.0864285714286,law,11.8608
1025,20087,251.31285714285715,about,10.0459
1027,20089,271.4478571428571,He,5.6328
1030,20092,287.63428571428574,alert,16.2697
1031,20093,322.3542857142857,now,10.5234
1032,20094,259.1114285714286,as,8.53834
1033,20095,267.01142857142855,the,4.02566
1036,20098,331.06357142857144,came,13.356
1039,20101,321.98928571428576,right,11.7883
1040,20102,353.6114285714285,here,11.7693
1041,20103,388.58714285714285,where,12.7649
1042,20104,257.8442857142857,you,7.5053
1045,20107,307.4707142857143,he,12.0991
1049,20111,252.71499999999997,aim,15.3799
1050,20112,253.01785714285714,to,5.87028
1051,20113,229.29785714285714,have,7.30558
1053,20115,336.54785714285714,breathing,15.9492
1054,20116,331.1871428571429,down,2.84292
1055,20117,283.17285714285714,my,12.6139
1056,20118,247.42857142857142,neck,9.60725
1057,20119,259.53499999999997,when,10.0106
1060,20122,271.0369230769231,The,2.68215
1061,20123,304.03357142857146,stranger,17.7505
1062,20124,354.17,ignored,14.7829
1064,20126,324.63,He,5.6328
1066,20128,269.1435714285714,stop,13.6703
1067,20129,238.93285714285713,till,16.8117
1068,20130,242.84857142857143,he,3.96339
1069,20131,252.30428571428573,was,4.78926
1070,20132,278.505,within,12.2217
1071,20133,304.6764285714286,three,5.38446
1072,20134,261.60785714285714,feet,14.3026
1073,20135,241.40285714285713,of,4.57398
1074,20136,235.40714285714284,Blue,16.1819
1076,20138,306.1392857142857,and,5.48786
1077,20139,243.3007142857143,by,8.89071
1078,20140,248.83999999999997,that,9.28135
1079,20141,247.20785714285714,time,3.23012
1080,20142,269.4371428571429,the,6.28885
1081,20143,226.82999999999998,gang,14.8569
1083,20145,277.9657142857143,right,11.3807
1084,20146,294.2107142857143,hand,9.2994
1085,20147,260.7185714285714,was,8.73523
1086,20148,225.7692857142857,on,8.20404
1087,20149,229.32999999999998,the,2.36755
1088,20150,228.33642857142857,butt,17.0543
1089,20151,290.58214285714286,of,3.54835
1090,20152,265.2842857142857,his,6.87526
1093,20155,268.58785714285716,Billy,17.4543
1095,20157,452.295,said,9.3458
1096,20158,272.6215384615385,the,1.84433
1100,20162,281.01928571428573,come,13.3724
1101,20163,280.33214285714286,for,9.27627
1102,20164,274.29285714285714,Pat,17.0685
1106,20168,291.4664285714286,what,12.6314
1107,20169,265.23214285714283,makes,8.35968
1108,20170,238.46714285714285,you,8.04964
1109,20171,260.6278571428571,think,6.32673
1111,20173,278.6735714285714,going,12.9535
1112,20174,239.32357142857146,to,1.78021
1113,20175,275.6407142857143,get,4.8117
1115,20177,260.1771428571429,pretty,13.7587
1120,20182,281.36,Most,8.4526
1121,20183,290.16785714285714,of,1.54101
1122,20184,238.60142857142858,the,0.626831
1123,20185,248.62285714285713,time,10.6985
1124,20186,227.20142857142858,I,10.841
1125,20187,242.01714285714283,get,7.92683
1126,20188,260.785,what,10.2717
1127,20189,284.13642857142855,I,5.31684
1128,20190,256.50461538461536,ask,11.2962
1130,20192,236.15214285714288,Blue,14.6762
1133,20195,246.1914285714286,at,9.9831
1134,20196,250.6864285714286,his,7.90217
1135,20197,255.15142857142857,six,12.5801
1138,20200,268.79692307692306,kid,17.4543
1139,20201,245.74571428571429,has,8.63511
1140,20202,262.61642857142857,no,6.88033
1144,20206,241.50571428571428,we,14.2223
1145,20207,228.09785714285712,teach,11.1433
1146,20208,223.28285714285715,him,11.2123
1148,20210,248.93285714285713,His,8.53094
1149,20211,254.66714285714286,gun,17.4257
1150,20212,227.13857142857142,was,8.29811
1151,20213,231.08285714285714,half,13.2527
1152,20214,252.90857142857143,drawn,15.9663
1153,20215,237.21071428571426,when,10.1546
1154,20216,269.52,he,4.13385
1155,20217,284.645,asked,8.707
1156,20218,231.35999999999999,the,3.42277
1158,20220,243.3114285714286,but,10.904
1159,20221,336.0376923076923,the,5.9996
1160,20222,268.7807142857143,weapon,16.2197
1161,20223,312.6542857142857,never,12.6064
1162,20224,261.21357142857147,left,9.20179
1163,20225,248.15642857142856,its,9.5314
1167,20229,336.38,fist,17.8942
1168,20230,280.36571428571426,swept,16.833
1169,20231,295.505,over,9.98084
1170,20232,265.8323076923077,in,9.71944
1171,20233,271.49857142857144,a,4.48337
1172,20234,272.515,terrific,15.9461
1173,20235,269.30384615384617,right,12.0411
1174,20236,292.19,cross,15.4856
1175,20237,308.92928571428575,and,6.51932
1177,20239,286.14142857142855,the,6.02502
1178,20240,260.92538461538464,big,9.9281
1180,20242,306.51214285714286,on,7.28026
1181,20243,287.6557142857143,the,2.31518
1182,20244,253.40076923076924,side,10.939
1183,20245,243.0742857142857,of,1.68939
1184,20246,241.85857142857142,his,7.7964
1186,20248,271.7914285714286,His,8.53094
1187,20249,267.29,head,13.2448
1188,20250,261.84714285714284,snapped,15.8612
1189,20251,333.9378571428571,round,15.1171
1190,20252,289.10785714285714,and,7.7161
1191,20253,335.05642857142857,he,10.4645
1192,20254,298.1742857142857,reeled,18.0559
1194,20256,339.52714285714285,crashing,17.1324
1195,20257,280.2642857142857,into,9.71828
1196,20258,254.2357142857143,the,2.33354
1197,20259,278.11846153846153,table,13.0289
1198,20260,294.98928571428576,where,11.9508
1199,20261,326.0785714285715,his,7.5053
1201,20263,260.04,were,9.79776
1205,20267,292.645,on,6.98106
1206,20268,241.24714285714285,to,8.1293
1208,20270,319.9392857142857,dragged,16.9363
1209,20271,266.81714285714287,him,11.2578
1211,20273,395.19714285714286,and,5.48786
1212,20274,266.52642857142854,hit,13.0698
1213,20275,286.61785714285713,him,11.8984
1215,20277,283.3192857142857,this,10.1618
1216,20278,267.5678571428571,time,6.42021
1217,20279,261.18,sending,16.043
1218,20280,275.365,him,11.3125
1219,20281,311.42214285714283,careening,18.1286
1220,20282,350.02571428571434,against,10.5219
1221,20283,273.9785714285714,the,2.13128
1223,20285,250.38357142857143,A,5.74117
1224,20286,295.8328571428571,bullet,16.429
1226,20288,299.4242857142857,into,9.06367
1227,20289,314.50642857142856,the,1.74918
1228,20290,252.21928571428572,bar,13.0289
1229,20291,352.95000000000005,top,13.3063
1230,20292,389.84357142857147,an,9.42629
1231,20293,301.5371428571429,inch,13.1458
1232,20294,305.18071428571426,from,8.34708
1234,20296,297.51692307692304,stomach,17.59
1235,20297,300.88214285714287,as,8.25664
1236,20298,314.1542857142857,Blue,16.6109
1239,20301,424.32428571428574,started,15.8777
1243,20305,327.63692307692304,himself,12.1426
1245,20307,337.29857142857145,dropped,13.8147
1246,20308,302.60785714285714,on,8.36972
1247,20309,320.54714285714283,one,8.64589
1249,20311,300.4723076923077,and,5.59109
1250,20312,354.2857142857143,pulled,15.6365
1251,20313,326.9871428571428,his,10.4158
1252,20314,242.79857142857142,own,5.38961
1254,20316,275.8514285714286,The,2.68215
1257,20319,307.42214285714283,twice,13.6103
1258,20320,263.77923076923076,and,7.13738
1259,20321,284.41785714285714,two,8.62355
1260,20322,310.98,men,8.30929
1263,20325,237.19285714285715,A,5.74117
1264,20326,272.945,third,14.2004
1265,20327,236.05928571428572,shot,14.4458
1267,20329,321.07214285714286,the,6.52863
1269,20331,311.21999999999997,Somewhere,15.5374
1270,20332,259.61357142857145,at,8.10332
1271,20333,231.14499999999998,the,2.50944
1272,20334,222.12357142857144,far,15.5595
1273,20335,248.37142857142857,end,13.5374
1274,20336,241.16384615384615,of,2.70224
1275,20337,213.3757142857143,the,1.99796
1276,20338,266.2864285714286,room,12.755
1277,20339,230.17714285714285,a,8.25625
1278,20340,260.7207142857143,voice,13.898
1281,20343,260.2207142857143,all,10.8236
1286,20348,285.5407142857143,but,11.6139
1287,20349,304.6485714285714,I,9.04244
1289,20351,240.7357142857143,got,15.5201
1290,20352,300.84071428571434,poor,14.6619
1291,20353,270.58785714285716,old,13.1851
1293,20355,265.50142857142856,body,12.2238
1295,20357,271.8646153846154,And,6.26392
1296,20358,228.68428571428572,I,9.09186
1297,20359,243.85928571428573,aim,15.6651
1298,20360,243.03071428571428,to,5.87028
1299,20361,240.86285714285714,have,7.30558
1301,20363,320.5628571428571,He,5.6328
1302,20364,265.7142857142857,fired,16.2885
1304,20366,241.51,and,5.48786
1305,20367,271.97076923076924,somewhere,14.6037
1306,20368,269.71714285714285,in,5.96339
1307,20369,263.1278571428571,the,2.68569
1308,20370,234.6764285714286,gloom,15.7046
1309,20371,243.16428571428574,a,7.7026
1310,20372,238.71214285714285,man,10.1141
1312,20374,269.1464285714286,Another,9.20217
1313,20375,226.56285714285713,took,12.0371
1314,20376,261.74357142857144,off,7.78152
1315,20377,240.26142857142858,his,9.05562
1316,20378,252.57214285714286,gun,17.5886
1317,20379,240.47857142857146,belt,17.3181
1318,20380,259.0785714285714,and,6.66297
1320,20382,225.32571428571427,his,9.84272
1321,20383,250.23499999999999,weapons,14.6512
1322,20384,257.01714285714286,to,7.00614
1323,20385,232.15357142857144,the,4.48029
1331,20393,307.7742857142857,said,7.78858
1332,20394,285.90500000000003,another,10.818
1333,20395,292.4157142857143,Blue,15.9131
1337,20399,310.19214285714287,brought,14.2223
1338,20400,285.8128571428571,a,5.15252
1341,20403,269.12857142857143,and,6.81849
1342,20404,326.72285714285715,his,7.1555
1344,20406,284.3707142857143,George,12.7717
1347,20409,353.5657142857143,the,6.46964
1348,20410,258.4592857142857,men,12.513
1349,20411,275.50857142857143,into,10.367
1350,20412,259.95428571428573,a,2.93443
1354,20416,296.80357142857144,said,7.78858
1356,20418,269.3407142857143,with,7.29958
1357,20419,273.9657142857143,deadly,17.2093
1360,20422,339.7935714285714,repeat,16.9204
1361,20423,270.61357142857145,what,10.9198
1362,20424,239.1914285714286,I,5.31684
1365,20427,254.95285714285714,come,13.3611
1366,20428,218.29,for,9.27627
1367,20429,262.825,Pat,17.0685
1370,20432,239.87285714285716,In,4.57937
1371,20433,249.6992857142857,two,11.1241
1372,20434,274.2107142857143,minutes,11.4791
1373,20435,230.07285714285715,the,7.9394
1374,20436,253.2435714285714,body,12.1345
1375,20437,252.58785714285713,of,5.35202
1377,20439,279.1764285714286,former,15.7846
1379,20441,326.61285714285714,who,9.14197
1380,20442,276.69928571428574,had,5.23012
1381,20443,248.19428571428574,been,3.15332
1382,20444,251.68785714285715,killed,14.7037
1383,20445,259.23071428571427,by,6.71828
1384,20446,248.0807142857143,Blue,13.8077
1386,20448,274.9271428571429,in,5.9754
1387,20449,222.3676923076923,a,3.9038
1388,20450,270.40285714285716,gambling,16.2044
1389,20451,294.3121428571429,brawl,17.0399
1390,20452,288.6228571428572,the,7.36192
1391,20453,271.32785714285717,previous,9.53201
1393,20455,267.2914285714286,was,9.00098
1394,20456,261.84857142857146,carried,13.8194
1395,20457,251.615,into,6.91759
1396,20458,237.82999999999998,the,2.33354
1398,20460,276.55785714285713,funeral,17.1844
1399,20461,256.2392857142857,parlor,17.0894
1400,20462,302.23,to,6.79864
1401,20463,248.3607142857143,be,5.59389
1402,20464,264.08714285714285,prepared,10.2604
1403,20465,229.89071428571427,for,3.71242
1404,20466,220.70214285714286,decent,16.5389
1406,20468,287.73285714285714,Blue,14.6762
1408,20470,318.7207142857143,nursing,15.4653
1409,20471,282.34857142857146,an,4.96339
1412,20474,267.78000000000003,and,5.04929
1413,20475,299.6657142857143,a,6.45145
1415,20477,320.0107142857143,dose,16.6508
1416,20478,284.9771428571429,of,3.96339
1417,20479,322.5457142857143,wounded,17.6428
1419,20481,331.7357142857143,rode,16.5628
1420,20482,301.62928571428574,out,9.89724
1421,20483,252.89785714285716,of,2.11625
1422,20484,264.045,town,7.41362
1423,20485,220.85615384615386,with,8.98438
1424,20486,256.6328571428572,the,3.04449
1425,20487,307.96846153846155,survivors,17.3725
1426,20488,244.7135714285714,of,4.28532
1427,20489,266.3692857142857,the,3.44768
1431,20493,323.0257142857143,will,8.3041
1432,20494,291.6064285714286,be,2.77817
1433,20495,292.40214285714285,back,10.9921
1435,20497,300.07071428571425,predicted,13.1838
1436,20498,305.05071428571426,George,13.6833
1440,20502,265.15785714285715,bring,15.939
1442,20504,253.6542857142857,of,5.83894
1443,20505,299.28000000000003,his,9.26826
1444,20506,238.51214285714286,kind,14.1343
1445,20507,268.5342857142857,back,12.6155
1446,20508,295.28000000000003,with,7.92425
1448,20510,251.4807142857143,Blue,14.6762
1451,20513,332.5371428571429,stand,14.1723
1452,20514,304.49642857142857,for,4.42197
1455,20517,249.1,shoot,16.6086
1456,20518,309.59285714285716,up,4.54835
1457,20519,294.38,the,4.17439
1459,21500,424.4747058823529,She,8.86122
1460,21501,360.2605555555555,was,4.26692
1461,21502,287.2784210526316,just,7.94951
1462,21503,288.5578947368421,another,7.89094
1464,21505,390.5294736842105,from,7.76183
1465,21506,302.12842105263155,the,2.03189
1467,21508,327.92526315789473,and,5.76003
1468,21509,286.50105263157894,she,11.6534
1469,21510,280.4978947368421,seemed,14.1278
1470,21511,274.7957894736842,as,9.17116
1471,21512,430.9242105263158,commonplace,17.9862
1472,21513,381.49263157894734,as,8.40536
1473,21514,338.1510526315789,her,13.5628
1475,21516,291.52555555555557,She,8.86122
