,word,wlen,surp,mono_gaze_dur,mono_fix_pup_size,l2_gaze_dur,l2_fix_pup_size
4722,have,4,9.081393241882324,195.7,2042.6330000000005,284.1111111111111,1913.2033333333336
4723,a,1,3.984325885772705,194.25,2100.0,141.0,1726.0
4724,that,4,6.610522270202637,219.8181818181818,1769.6209090909092,359.875,1838.77125
4725,these,5,10.63990592956543,216.91666666666663,1871.2641666666664,336.6666666666667,1830.388888888889
4726,harmonious,10,20.342897415161133,278.7142857142857,1831.696428571429,289.8888888888889,1871.4444444444443
4727,moments,7,16.252487182617188,247.5,1813.571428571429,268.375,1843.625
4728,can,3,9.5566987991333,241.0,1916.6666666666667,214.0,1672.0
4729,never,5,10.454054832458496,300.0,1456.452857142857,230.88888888888889,1819.6666666666667
4730,My,2,11.654613494873049,233.6,1527.0,194.125,1841.8125
4731,paradise,8,19.30522918701172,300.6428571428572,1849.071428571429,326.77777777777777,1893.7777777777776
4732,was,3,5.9148430824279785,192.0,1843.25,141.2,1785.4
4733,rudely,6,22.921098709106445,205.9090909090909,1778.4772727272727,321.375,1781.1875
4734,shattered,9,18.47234535217285,280.3333333333333,1843.7775,332.5,1795.5625
4735,by,2,7.5278472900390625,232.3333333333333,1090.5,170.5,1906.0
4736,the,3,1.9227087497711184,233.0,1971.0,242.3333333333333,1843.1666666666667
4737,sound,5,12.372011184692385,230.0,1798.25,205.625,1890.375
4738,of,2,3.290414810180664,132.75,1723.25,176.0,1661.0
4739,a,1,4.38486385345459,206.0,1835.0,159.75,1517.5
4740,well,4,10.2379150390625,224.66666666666663,1858.4444444444443,202.0,1879.125
4741,and,3,4.450942039489746,157.0,1795.7142857142858,193.0,1683.6
4742,heartily,8,21.92294692993164,251.3846153846154,1669.0,309.7142857142857,1941.047142857143
4743,voice,5,14.855993270874023,196.5,1859.9875,206.75,1817.33375
4744,in,2,4.238742351531982,188.375,1651.875,207.5,1674.0
4745,the,3,1.921810388565064,174.75,2291.1675,175.5,1870.8333333333333
4746,exclaimed,9,17.496381759643555,371.7857142857143,1891.2857142857144,424.44444444444446,1993.4822222222224
4747,a,1,8.254765510559082,193.5,1742.25,269.0,1756.25
4748,funny,5,14.39255142211914,186.2,1806.05,123.0,1931.2
4749,time,4,7.952699184417725,261.3333333333333,1656.7216666666666,266.5,1973.4375
4750,to,2,5.010169506072998,251.4,1693.2,208.8,2182.4
4751,I,1,10.011478424072266,180.5,1903.8333333333333,183.75,1943.5
4752,jealously,9,21.08827781677246,246.66666666666663,1876.4166666666667,223.3333333333333,2070.8883333333333
4753,at,2,5.548569202423096,203.5,2300.0,229.0,2387.0
4754,Mary,4,12.316976547241213,201.57142857142856,1782.857142857143,168.25,2278.35375
4755,but,3,10.522486686706545,238.0,1613.3333333333333,142.4,2202.2
4756,she,3,8.966547966003418,195.8181818181818,1889.409090909091,244.25,2530.25
4757,seemed,6,12.16269588470459,225.9090909090909,1893.8936363636365,201.0,2381.0
4758,quite,5,14.063628196716309,209.44444444444449,1913.4444444444443,221.1428571428572,2171.5
4759,the,3,6.655757427215576,183.66666666666663,1681.8333333333333,254.3333333333333,2452.1666666666665
4760,delicate,8,17.2899169921875,330.9230769230769,1999.326923076923,404.44444444444446,2249.4822222222224
4761,of,2,3.0190083980560303,192.5,2105.875,207.5,2313.5
4762,her,3,7.898224830627441,195.1428571428572,1841.428571428572,252.7142857142857,2219.0714285714284
4763,cheeks,6,18.719846725463867,167.5,2101.55,249.0,1968.142857142857
4764,did,3,11.00734519958496,178.0,1620.25,215.0,2257.6666666666665
4765,not,3,3.757070779800415,284.22222222222223,2080.1666666666665,252.1428571428572,1961.928571428572
4766,In,2,6.640514373779297,202.4,1994.6,210.75,2135.25
4767,a,1,6.081060409545898,312.0,1992.0,325.4,2305.8
4768,few,3,7.868310928344727,231.5555555555556,1935.1666666666667,230.0,1969.857142857143
4769,Alfred,6,17.772598266601562,290.27272727272725,1883.090909090909,293.6666666666667,2053.036666666667
4770,had,3,8.183441162109375,307.0,1365.0,404.0,2085.4175
4771,ushered,7,18.615612030029297,335.57142857142856,2006.75,327.22222222222223,1978.5277777777776
4772,the,3,3.761554956436157,241.42857142857144,1981.928571428572,168.5,1754.375
4773,doctor,6,15.175577163696287,208.91666666666663,1944.3333333333333,336.6666666666667,1915.388888888889
4774,the,3,9.02250862121582,303.2857142857143,2095.214285714286,220.25,1757.75
4775,latter,6,10.106176376342772,314.35714285714283,1990.9164285714287,513.2222222222222,1944.888888888889
4776,and,3,4.619778156280518,167.5,1901.0,218.6,1910.0
4777,protesting,10,17.642505645751953,293.92857142857144,1926.1464285714285,424.0,1902.9444444444443
4778,that,4,7.253138542175293,182.8571428571429,1980.142857142857,257.6,1646.7
4779,he,2,7.325717926025391,196.25,1715.875,245.8571428571429,1926.928571428572
4780,was,3,3.182777643203736,181.7,1901.55,257.5,2049.7075
4781,in,2,6.276741981506348,156.0,1761.625,185.0,1882.25
4782,no,2,10.80173397064209,178.33333333333334,1773.3333333333333,197.66666666666663,2136.833333333333
4783,fit,3,17.361793518066406,176.5,2087.5,442.0,1816.1
4784,state,5,11.421911239624023,276.1428571428572,1935.9642857142856,276.0,1905.7857142857144
4785,for,3,5.928726196289063,167.6,2209.0,240.1428571428572,1908.7857142857144
4786,a,1,4.263271808624268,162.33333333333334,1499.0,229.0,1536.0
4787,In,2,6.640514373779297,225.0,2792.5,320.3333333333333,1557.3333333333333
4788,he,2,8.430109024047852,263.0,1186.5,144.0,2048.5
4789,presented,9,10.254932403564451,339.07142857142856,1899.732142857143,370.44444444444446,1828.147777777778
4790,sorry,5,15.356765747070312,216.3333333333333,1991.0,319.25,1750.27125
4791,being,5,10.300308227539062,172.33333333333334,1640.5,157.22222222222223,1804.4444444444443
4792,literally,9,14.412919044494627,231.30769230769232,1837.0638461538465,280.44444444444446,1847.388888888889
4793,plastered,9,20.44806671142578,270.4166666666667,1790.5,326.0,1766.29125
4794,with,4,6.983887195587158,240.875,1762.0625,258.1666666666667,1636.4166666666667
4795,have,4,8.554027557373047,173.85714285714286,1679.5,322.1428571428572,1868.0242857142853
4796,you,3,13.582877159118652,226.28571428571428,1847.5,216.8,1689.7
4797,been,4,10.776297569274902,159.0,1763.4,280.6,2099.8
4798,cried,5,18.715335845947266,255.3333333333333,1702.6666666666667,275.1428571428572,1939.7857142857144
4799,must,4,11.914504051208496,188.25,1856.0,223.0,1903.425555555556
4800,make,4,11.925466537475586,239.1,1654.2,268.3333333333333,1935.4144444444444
4801,my,2,13.18165397644043,170.0,1908.6,239.0,2214.0
4802,said,4,11.246444702148438,211.75,1550.375,263.0,1806.1666666666667
4803,the,3,3.23649001121521,209.0,1801.05,189.875,1989.5625
4804,did,3,11.358916282653809,165.8,1392.3,211.2,2010.5
4805,not,3,3.74301815032959,173.55555555555554,1746.0555555555557,230.16666666666663,1874.6666666666667
4806,really,6,14.429454803466797,234.0,1669.7692307692307,239.42857142857144,1794.571428571429
4807,mean,4,14.359648704528809,151.7,1710.25,162.22222222222223,1834.7777777777776
4808,to,2,5.391800403594971,131.66666666666666,1439.6666666666667,114.33333333333331,1767.0
4809,come,4,10.293316841125488,254.25,1403.0,236.375,1814.5625
4810,but,3,9.154282569885254,150.16666666666666,1606.5416666666667,197.6,1792.7
4811,you,3,14.157496452331545,201.0,1872.165,213.0,2765.0
4812,are,3,7.458786964416504,216.5,1739.6666666666667,278.6666666666667,2205.083333333333
4813,in,2,5.988485336303711,227.8571428571429,2198.3571428571427,242.5,2312.75
4814,a,1,4.697170734405518,181.75,1586.5,225.5,2508.25
4815,said,4,12.12034797668457,239.1428571428572,2012.0,257.5,2400.5625
4816,in,2,4.449260711669922,286.5,1969.25,294.0,2023.5
4817,from,4,11.318743705749512,160.8,1876.6,249.0,2572.4
4818,the,3,1.921298265457153,199.0,1562.4,192.0,2325.5
4819,some,4,14.96011447906494,195.875,2176.625,227.77777777777777,2230.63
4820,and,3,3.809470891952514,202.5,2066.75,196.4,1974.0
4821,tell,4,14.895886421203612,213.9,1926.1,277.25,2205.0
4822,us,2,12.516079902648926,135.0,1146.0,356.5,2168.5
4823,what,4,11.739041328430176,193.7,1894.6,249.625,1918.08375
4824,you,3,11.722938537597656,152.6,1894.4,277.75,2269.0
4825,have,4,8.75719165802002,151.66666666666666,1762.8333333333333,210.0,2108.4166666666665
4826,been,4,4.746709823608398,255.11111111111111,1932.6666666666667,286.7142857142857,2006.928571428572
4827,up,2,9.725897789001465,76.0,1993.0,237.8,2049.6
4828,I,1,10.492477416992188,177.66666666666666,2329.0,185.0,2313.0
4829,He,2,12.921284675598145,168.77777777777777,2086.6944444444443,143.85714285714286,2014.571428571429
4830,laughed,7,22.096004486083984,227.8181818181818,2060.53,279.55555555555554,2144.3888888888887
4831,rather,6,12.823271751403809,205.66666666666663,1923.1391666666664,242.3333333333333,2121.111111111112
4832,as,2,6.662322998046875,213.25,1854.75,268.0,1934.875
4833,he,2,6.890089511871338,252.6,2016.8,220.4,2003.8
4834,described,9,9.606858253479004,276.85714285714283,1950.6192857142853,259.44444444444446,2010.611111111111
4835,how,3,10.854504585266112,190.0,1742.6666666666667,185.66666666666663,2133.5
4836,he,2,7.32819938659668,238.42857142857144,1926.071428571429,319.8,1850.0
4837,had,3,4.656527519226074,212.8333333333333,1556.25,243.4,2098.2
4838,discovered,10,10.42628002166748,214.16666666666663,1869.25,305.5,1911.42875
4839,a,1,5.036693572998047,256.0,1677.6666666666667,115.0,2257.0
4840,very,4,8.540201187133789,213.5,1891.0,217.66666666666663,1964.1666666666667
4841,rare,4,14.04480266571045,176.44444444444446,1779.7777777777778,227.7142857142857,2046.7857142857144
4842,species,7,9.37339973449707,288.46153846153845,1984.134615384616,326.0,2049.611111111112
4843,of,2,2.8003432750701904,209.0,1245.5,244.25,1896.415
4844,fern,4,19.022607803344727,234.27272727272728,2092.7272727272725,233.5555555555556,1990.008888888889
4845,in,2,4.866557598114014,210.2,1603.8,232.66666666666663,1953.8333333333333
4846,an,2,7.163221836090088,151.5,1785.25,139.66666666666666,1850.0833333333333
4847,inaccessible,12,20.200233459472656,291.1428571428572,1912.7857142857144,473.875,1872.82
4848,and,3,4.113173007965088,229.5,1477.25,180.0,1872.0
4849,in,2,6.959023475646973,193.0,1409.75,198.5,1728.3333333333333
4850,his,3,6.257372856140137,167.75,2079.25,220.28571428571428,1921.928571428572
4851,efforts,7,10.413355827331545,212.0,1800.2307692307693,341.875,1823.4375
4852,to,2,4.726377964019775,183.0,1706.5,203.0,1537.3333333333333
4853,obtain,6,10.896873474121094,258.6363636363636,1741.9545454545455,241.875,1809.4375
4854,it,2,7.432187557220459,182.8333333333333,1327.8333333333333,150.4,1654.2
4855,had,3,6.099668025970459,182.4,1651.2,127.0,1960.5
4856,lost,4,9.984238624572754,329.8333333333333,1875.6666666666667,252.625,1726.33375
4857,his,3,6.732496738433838,175.0909090909091,1826.090909090909,286.42857142857144,1816.2142857142856
4858,and,3,4.28717041015625,189.8,1504.2,202.75,1777.75
4859,slipped,7,17.757280349731445,197.07692307692307,1924.41,314.5,1900.14625
4860,into,4,9.51261043548584,215.8571428571429,1491.7857142857142,216.25,1652.0
4861,a,1,4.263412952423096,182.5,1799.75,224.0,1972.0
4862,neighbouring,12,14.670185089111328,315.6923076923077,1840.192307692308,329.1111111111111,1906.9166666666667
4863,sun,3,19.83603858947754,229.44444444444449,1720.0555555555557,220.28571428571428,1701.142857142857
4864,soon,4,13.63882827758789,217.2,1473.5,335.5,1772.3125
4865,dried,5,15.679020881652832,288.4,1570.634,293.8888888888889,1865.73
4866,me,2,12.977956771850586,192.66666666666663,1802.6666666666667,252.5,2156.0
4867,afraid,6,18.7064151763916,234.11111111111111,1346.0,261.55555555555554,1847.6666666666667
4868,my,2,15.366923332214355,191.0,1675.3333333333333,185.75,2066.0
4869,appearance,10,11.73854637145996,229.54545454545453,1418.120909090909,262.77777777777777,1813.2222222222224
4870,very,4,8.319260597229004,187.8,1436.6,215.66666666666663,1705.9166666666667
4871,At,2,17.919509887695312,226.41666666666663,1690.5,166.0,2061.1428571428573
4872,this,4,7.700368404388428,199.125,1935.08375,238.8333333333333,2354.25
4873,called,6,10.770123481750488,191.625,1758.40625,224.0,2210.3571428571427
4874,to,2,5.572456359863281,219.66666666666663,1820.3333333333333,221.0,2606.6666666666665
4875,Cynthia,7,17.219179153442383,228.15384615384616,1820.6153846153843,266.1428571428572,2335.714285714286
4876,from,4,7.73158597946167,181.625,1733.5625,186.8333333333333,2346.083333333333
4877,the,3,1.9173427820205688,204.0,2076.5,241.57142857142856,2453.5714285714284
4878,and,3,4.702301025390625,173.0,1314.5,232.0,2864.0
4879,the,3,3.451554298400879,204.0,1699.3333333333333,206.5,2703.0
4880,girl,4,14.221542358398438,127.83333333333331,1536.75,160.75,2161.0
4881,ran,3,14.741281509399414,270.0,1959.7857142857144,235.8333333333333,2251.1666666666665
4882,carry,5,15.121936798095703,218.72727272727272,1800.8936363636365,238.625,2232.08375
4883,up,2,7.656176567077637,222.57142857142856,1971.428571428572,241.28571428571428,2229.428571428572
4884,my,2,12.867700576782228,185.42857142857144,2208.6428571428573,244.8333333333333,2077.833333333333
4885,will,4,10.364180564880373,178.83333333333334,1861.3333333333333,262.7142857142857,2294.0
4886,going,5,14.097448348999023,218.75,1845.8333333333333,252.625,2207.25
4887,to,2,3.863792657852173,250.8571428571429,1858.2857142857144,227.0,1871.625
4888,The,3,8.868717193603516,207.0,1560.33375,200.11111111111111,2125.611111111112
4889,door,4,13.839469909667969,311.8181818181818,1857.7581818181816,185.0,1929.9042857142856
4890,into,4,9.646100997924805,208.4,2037.417,202.28571428571428,2177.3742857142856
4891,the,3,1.817463755607605,151.71428571428572,2141.1428571428573,170.375,2163.22875
4892,hall,4,13.897034645080566,146.11111111111111,2069.277777777778,162.6,2317.2
4893,was,3,6.192447185516357,215.75,1704.70875,203.8333333333333,1939.0283333333327
4894,a,1,4.046229362487793,212.0,2036.25,251.0,1913.0
4895,wide,4,9.419187545776367,273.625,2012.25,270.375,1895.0625
4896,I,1,9.403525352478027,246.5,1354.0,162.5,2064.75
4897,had,3,9.842000007629396,236.88888888888889,1877.7033333333336,299.25,2032.5625
4898,risen,5,13.416168212890623,306.15384615384613,1839.5384615384608,241.11111111111111,2023.1855555555555
4899,when,4,8.886170387268066,214.45454545454547,1998.8936363636365,280.5,2041.96875
4900,Cynthia,7,17.2075252532959,244.75,1829.0625,241.75,2127.66625
4901,John,4,11.599590301513672,208.875,1901.375,269.42857142857144,1989.7142857142856
4902,was,3,6.960440635681152,227.3846153846154,1784.6153846153843,236.28571428571428,2016.857142857143
4903,close,5,11.686124801635742,277.8888888888889,1954.3333333333333,199.0,2168.278333333333
4904,by,2,5.097148418426514,231.0,1646.6666666666667,213.0,1871.0
4905,There,5,9.889723777770996,265.75,2012.0,206.57142857142856,1929.39
4906,were,4,5.272127628326416,251.22222222222223,1973.4355555555555,212.8333333333333,1946.25
4907,therefore,9,11.61373805999756,235.8571428571429,1925.538571428572,278.875,1998.0625
4908,three,5,9.6808500289917,228.75,1974.4858333333327,323.0,1779.1
4909,witnesses,9,14.101985931396484,271.0769230769231,1870.423076923077,326.3333333333333,1965.6844444444444
4910,who,3,8.505977630615234,223.16666666666663,1811.25,228.0,1912.142857142857
4911,could,5,6.727333068847656,289.5,1828.97875,260.42857142857144,2030.428571428572
4912,swear,5,21.49310874938965,241.27272727272728,1669.5681818181818,289.77777777777777,1917.388888888889
4913,that,4,6.470402717590332,229.11111111111111,1863.3333333333333,189.4,1694.4
4914,was,3,6.5447187423706055,184.0,1646.5,220.0,2034.75
4915,carrying,8,12.928208351135254,265.27272727272725,2017.75,284.3333333333333,2050.741111111111
4916,her,3,8.722577095031738,180.77777777777777,1811.2777777777776,229.16666666666663,1967.9166666666667
4917,as,2,6.644396781921387,248.25,1266.0,176.0,2469.5
4918,yet,3,13.121095657348633,214.25,1895.7083333333333,262.8888888888889,2062.055555555556
4919,in,2,4.602041244506836,186.8,2052.8,130.66666666666666,1700.6666666666667
4920,her,3,7.895210266113281,300.8181818181818,1875.8936363636365,313.2857142857143,2027.19
4921,My,2,11.654613494873049,197.1818181818182,1862.6818181818185,202.8571428571429,2301.1428571428573
4922,evening,7,15.073580741882324,217.75,2145.25,261.125,2268.125
4923,was,3,6.08522367477417,193.4,1655.2,198.0,1793.0
4924,utterly,7,15.426506996154783,236.375,2008.75,345.0,2287.14625
4925,and,3,5.424609184265137,171.0,1513.25,211.0,1271.0
4926,entirely,8,16.257673263549805,238.6,2039.6330000000005,447.44444444444446,2301.991111111111
4927,spoilt,6,20.60482788085937,263.2,2064.8830000000003,237.25,2338.9375
4928,by,2,4.665385723114014,206.0,2170.5,221.66666666666663,1921.6666666666667
4929,the,3,1.9198968410491943,169.6,2326.5,268.0,2472.4166666666665
4930,presence,8,11.522321701049805,237.54545454545453,1899.757272727273,323.1111111111111,2305.722222222222
4931,of,2,2.655951976776123,189.66666666666663,2412.333333333333,141.33333333333334,2194.6666666666665
4932,It,2,7.920713424682617,146.16666666666666,2063.6666666666665,220.5,2408.471666666667
4933,seemed,6,11.3785400390625,273.3333333333333,2175.0416666666665,240.375,2538.5625
4934,to,2,5.243638038635254,209.3333333333333,1915.3333333333333,162.8,2434.4
4935,me,2,11.926270484924316,157.14285714285714,2042.642857142857,206.0,2322.833333333333
4936,the,3,5.68208646774292,199.7142857142857,2244.1428571428573,209.16666666666663,2203.75
4937,man,3,11.44831085205078,177.0,1893.7142857142856,180.0,2461.285714285714
4938,would,5,9.667207717895508,211.2,1929.95,223.0,2238.8571428571427
4939,never,5,9.406561851501465,236.5,2009.5,292.25,2305.29125
4940,He,2,7.745289802551269,234.5,1902.0,303.0,1942.0
4941,rose,4,11.357757568359377,264.7,2021.6330000000005,371.8888888888889,2300.907777777777
4942,at,2,6.705240249633789,280.1666666666667,1707.5,156.0,2356.333333333333
4943,and,3,3.944733142852783,173.4,2162.2,209.57142857142856,2119.0
4944,I,1,10.049132347106934,216.3333333333333,2554.776666666666,276.6666666666667,2570.833333333333
4945,breathed,8,23.255535125732425,278.92857142857144,1920.1664285714287,342.8888888888889,2179.185555555556
4946,a,1,7.383167266845703,294.25,2233.5,150.0,2627.5
4947,of,2,4.095603942871094,232.77777777777777,2010.6666666666667,169.0,2408.5
4948,walk,4,15.967991828918455,256.0,2107.9375,275.875,2133.3125
4949,down,4,11.545047760009766,213.6,1858.3,194.0,2123.0
4950,to,2,5.605091571807861,182.2,1864.2,222.25,2102.25
4951,the,3,2.211108684539795,200.8,1898.4,211.25,2197.0
4952,village,7,9.775344848632812,209.66666666666663,1988.569166666667,209.625,2088.6875
4953,with,4,6.214306831359863,161.0,2103.0,231.42857142857144,2074.214285714286
4954,said,4,11.262689590454102,235.125,1833.45875,256.4,1898.4
4955,must,4,11.767142295837402,236.66666666666663,1594.0833333333333,250.8571428571429,2013.928571428572
4956,see,3,12.180806159973145,253.3,2020.05,268.2,2165.1
4957,our,3,13.038238525390623,206.25,2058.375,209.77777777777777,2107.8700000000003
4958,agent,5,12.801887512207031,192.75,2033.7358333333327,243.375,2067.125
4959,over,4,9.574793815612791,219.25,1658.64625,305.5,2359.833333333333
4960,those,5,9.553740501403809,235.1428571428572,1903.655,230.0,2024.888888888889
4961,estate,6,14.077101707458496,267.3333333333333,1823.611111111111,369.875,2092.1875
4962,He,2,17.137056350708008,294.3333333333333,1731.0,169.5,1808.0
4963,turned,6,10.168815612792969,239.07692307692307,1783.2015384615383,259.8888888888889,1973.7777777777776
4964,to,2,3.7837209701538086,174.28571428571428,1818.0,312.6666666666667,1864.6666666666667
4965,one,3,11.627242088317873,258.1,1715.6,212.8571428571429,1913.857142857143
4966,need,4,13.816387176513672,184.3,1680.35,299.6666666666667,2020.5833333333333
4967,sit,3,16.147531509399414,240.7142857142857,1528.928571428571,290.75,1897.95875
4968,I,1,9.403525352478027,331.0,1410.0,115.5,2104.25
4969,will,4,11.266798973083496,183.0,1831.111111111111,224.44444444444449,2002.4444444444443
4970,take,4,8.226327896118164,179.83333333333334,1809.7775,159.8,1766.7
4971,the,3,3.121825695037842,193.5,1651.0,211.8571428571429,1991.2857142857144
4972,To,2,13.940956115722656,203.0,2129.125,216.0,2703.1666666666665
4973,make,4,11.950161933898926,237.75,2388.08375,174.16666666666666,2995.75
4974,this,4,9.25028133392334,164.4,2028.35,197.75,2828.08375
4975,part,4,9.582232475280762,234.28571428571428,2347.714285714286,192.42857142857144,2651.3571428571427
4976,of,2,0.2932793796062469,90.0,1909.0,155.0,2327.0
4977,my,2,12.015921592712402,222.16666666666663,2072.0,216.75,2770.5
4978,story,5,11.736531257629396,188.3,2080.15,304.875,2639.60375
4979,I,1,10.278414726257324,198.5,2377.5,281.0,2309.0
4980,the,3,6.561197280883789,231.44444444444449,2033.9077777777773,209.7142857142857,2544.81
4981,following,9,8.84689712524414,244.07142857142856,2153.714285714286,377.22222222222223,2708.931111111111
4982,plan,4,12.148385047912598,205.0,1959.5454545454545,201.42857142857144,2762.714285714286
4983,of,2,3.256243228912353,235.88888888888889,2101.13,216.0,3227.335
4984,the,3,1.9143388271331787,197.75,2286.0,268.1666666666667,2917.833333333333
4985,first,5,6.373935699462891,202.2,1979.267,227.6,2827.9
4986,floor,5,11.412002563476562,280.46153846153845,2411.3846153846152,280.0,2684.9375
4987,of,2,2.8056750297546387,218.5,2366.5,274.2,2728.266
4988,The,3,5.175299644470215,150.66666666666666,2355.778333333333,188.3333333333333,2923.6666666666665
4989,rooms,5,14.565526008605955,205.72727272727272,2279.4845454545457,232.375,2444.375
4990,are,3,7.644569396972656,183.5555555555556,2169.5,230.28571428571428,2524.928571428572
4991,reached,7,10.31984806060791,229.57142857142856,2230.785714285714,362.22222222222223,2517.3
4992,through,7,8.676258087158203,205.07692307692307,2224.85923076923,272.25,2491.4375
4993,the,3,3.6336803436279297,233.66666666666663,2221.9166666666665,204.75,2737.0
4994,door,4,12.886107444763184,262.1818181818182,2160.03,216.375,2381.9387500000003
4995,They,4,18.907623291015625,227.3,2220.8,249.42857142857144,2260.428571428572
4996,have,4,5.507480621337891,192.4,1986.25,322.25,2410.09375
4997,no,2,7.730724811553955,173.75,2165.125,204.8,2391.5
4998,communication,13,14.35154628753662,320.0,2274.397692307692,363.3333333333333,2504.9166666666665
4999,with,4,6.914248943328857,204.57142857142856,2444.3814285714284,189.5,2272.25
5000,the,3,1.8430306911468504,175.57142857142858,2054.428571428572,191.8,2399.6
5001,right,5,9.7880277633667,189.0909090909091,1913.272727272728,297.5,2425.8125
5002,where,5,9.57042407989502,242.0,2089.183,229.8571428571429,2386.214285714286
5003,the,3,3.582277774810791,183.42857142857144,1960.3814285714288,230.8,2573.266
5004,rooms,5,14.609100341796877,228.3636363636364,2143.6363636363635,285.1428571428572,2286.8571428571427
5005,were,4,7.18843936920166,215.0,2054.8058333333333,236.6,2548.8
5006,It,2,7.920713424682617,184.11111111111111,1861.87,184.125,2392.0
5007,seemed,6,11.3785400390625,257.6666666666667,2241.0916666666667,284.0,2400.8888888888887
5008,to,2,5.243637561798096,181.5,1939.25,166.0,2544.0
5009,be,2,5.60272216796875,204.42857142857144,2408.428571428572,193.16666666666663,2076.5
5010,the,3,3.696585893630981,198.2,1991.8,181.3333333333333,2680.443333333333
5011,middle,6,11.838956832885742,206.5833333333333,2122.2225,200.25,2189.875
5012,of,2,4.020707130432129,154.0,956.0,259.3333333333333,2158.6666666666665
5013,the,3,1.8435237407684328,208.4,2725.6,220.66666666666663,2338.583333333333
5014,night,5,11.099122047424316,216.3,1919.1,216.66666666666663,2441.1666666666665
5015,when,4,9.58675765991211,200.25,2260.79125,234.16666666666663,2198.0
5016,I,1,9.930811882019045,191.5,1383.0,245.0,2000.3333333333333
5017,was,3,6.584239482879639,172.66666666666666,2091.6666666666665,196.125,2139.5
5018,awakened,8,16.72222328186035,231.72727272727272,1924.5454545454545,423.44444444444446,2277.8888888888887
5019,Lawrence,8,14.286012649536133,259.0769230769231,1839.2176923076925,332.44444444444446,2263.1833333333334
5020,He,2,7.745289802551269,370.0,2419.1666666666665,218.0,2573.5
5021,had,3,4.728113651275635,232.5,2021.95,313.22222222222223,2309.963333333333
5022,a,1,3.960994005203247,382.0,3044.0,166.4,2149.4
5023,candle,6,19.833309173583984,193.3,2075.85,190.0,2130.083333333333
5024,in,2,5.372123718261719,147.66666666666666,2614.333333333333,264.25,2086.25
5025,his,3,6.255641937255859,192.66666666666663,2157.333333333333,224.7142857142857,2390.785714285714
5026,and,3,4.2367377281188965,218.4,1897.5,171.5,2387.5
5027,the,3,3.443254947662353,178.8,2466.6,259.85714285714283,2161.785714285714
5028,agitation,9,20.858253479003903,235.3846153846154,2031.4615384615383,384.77777777777777,2239.481111111111
5029,of,2,2.3320741653442383,135.5,1775.25,207.4,2237.9
5030,his,3,6.255833148956299,203.0,2007.3333333333333,253.7142857142857,2086.1428571428573
5031,face,4,11.224915504455566,193.22222222222223,1921.388888888889,179.4,2269.9
5032,told,4,13.948095321655272,189.125,1662.0625,282.42857142857144,2095.285714285714
5033,me,2,10.757940292358398,160.33333333333334,1753.3333333333333,163.66666666666666,2182.833333333333
5034,at,2,6.676387786865234,192.25,2132.0,207.0,1990.6666666666667
5035,once,4,13.559125900268556,205.3333333333333,1723.3333333333333,199.22222222222223,2123.333333333333
5036,that,4,6.844308376312256,107.16666666666669,1949.5,235.8571428571429,2241.285714285714
5037,something,9,13.543055534362791,263.2857142857143,1969.0357142857144,319.55555555555554,2216.555555555556
5038,was,3,8.030624389648438,171.0,2565.5,193.0,2446.0
5039,seriously,9,12.784435272216797,214.23076923076923,1896.576923076923,306.77777777777777,2097.722222222222
5040,the,3,6.988171100616455,196.54545454545453,1743.090909090909,177.71428571428572,2277.5714285714284
5041,I,1,10.640645027160645,109.0,2304.0,393.0,1824.0
5042,sitting,7,16.902799606323242,182.7142857142857,1662.357142857143,260.3333333333333,2254.222222222222
5043,up,2,8.811877250671387,144.22222222222223,1928.3333333333333,187.3333333333333,1786.0
5044,in,2,3.664451837539673,141.0,1487.6666666666667,177.33333333333334,2286.3883333333333
5045,and,3,3.944350242614746,107.33333333333331,2109.6666666666665,245.3333333333333,1962.0
5046,trying,6,14.386085510253906,242.5555555555556,2002.6666666666667,241.75,2239.66625
5047,to,2,3.340787410736084,157.0,1560.25,141.0,2005.0
5048,collect,7,11.177146911621094,212.77777777777777,2064.1666666666665,232.88888888888889,2138.241111111111
5049,my,2,13.155879020690918,111.0,1371.0,94.0,2078.5
5050,scattered,9,16.125411987304688,294.77777777777777,1854.6855555555555,335.3333333333333,2173.481111111111
5051,are,3,7.642486572265625,197.6,1847.4,266.5,2533.528333333333
5052,afraid,6,13.855457305908203,181.5,1648.875,221.0,2462.4166666666665
5053,my,2,15.33719253540039,176.28571428571428,2367.285714285714,211.0,2253.0
5054,mother,6,10.215494155883787,177.66666666666666,2028.647777777778,193.8333333333333,2434.9166666666665
5055,very,4,8.297733306884766,198.8333333333333,1975.0,295.375,2539.6875
5056,She,3,9.212735176086426,163.75,2189.0,177.0,2271.0
5057,seems,5,11.964591026306152,238.0,2249.0625,255.25,2617.6875
5058,to,2,3.870513200759888,204.1428571428572,1932.571428571429,106.0,2248.0
5059,be,2,5.104623794555664,138.33333333333334,1933.3333333333333,248.3333333333333,2603.333333333333
5060,having,6,11.87941837310791,216.0,1990.928571428572,220.625,2683.75
5061,some,4,9.011178016662598,188.625,2139.25,260.0,2275.8
5062,kind,4,14.43632698059082,218.0,1683.1185714285714,240.16666666666663,2838.083333333333
5063,of,2,3.572940826416016,207.5,2247.0,272.75,2628.625
5064,Unfortunately,13,16.641883850097656,304.85714285714283,2183.440714285714,411.22222222222223,2566.628888888889
